top_high5_result_id,contestant_id,contest_id,category_id,level,jurisdiction,bad_round_id,authoritative_round_id,rank,score,total_votes,migrated,created_at,reason,preserved_top_high5_result_id
557,985,213,118,continent,Africa,3,4,4,0,0,False,2026-09-14 19:01:32.208802,CROSS_ROUND_DUPLICATE_FREEZE,1714
558,978,213,118,continent,Africa,3,4,5,0,0,False,2026-09-14 19:01:32.208802,CROSS_ROUND_DUPLICATE_FREEZE,1715
561,914,215,119,continent,Africa,3,4,3,0,0,False,2026-09-14 19:01:33.246063,CROSS_ROUND_DUPLICATE_FREEZE,1718
562,834,215,119,continent,Africa,3,4,4,0,0,False,2026-09-14 19:01:33.246063,CROSS_ROUND_DUPLICATE_FREEZE,1719
563,829,215,119,continent,Africa,3,4,5,0,0,False,2026-09-14 19:01:33.246063,CROSS_ROUND_DUPLICATE_FREEZE,1720
565,1059,217,120,continent,Africa,3,21,2,0,0,False,2026-09-14 19:01:33.321148,CROSS_ROUND_DUPLICATE_FREEZE,1935
566,773,217,120,continent,Africa,3,4,3,0,0,False,2026-09-14 19:01:33.321148,CROSS_ROUND_DUPLICATE_FREEZE,1724
567,988,219,50,continent,Africa,3,4,1,0,0,False,2026-09-14 19:01:33.389424,CROSS_ROUND_DUPLICATE_FREEZE,1725
568,953,219,50,continent,Africa,3,4,2,0,0,False,2026-09-14 19:01:33.389424,CROSS_ROUND_DUPLICATE_FREEZE,1940
569,934,219,50,continent,Africa,3,4,3,0,0,False,2026-09-14 19:01:33.389424,CROSS_ROUND_DUPLICATE_FREEZE,1939
570,931,219,50,continent,Africa,3,4,4,0,0,False,2026-09-14 19:01:33.389424,CROSS_ROUND_DUPLICATE_FREEZE,1938
571,929,219,50,continent,Africa,3,4,5,0,0,False,2026-09-14 19:01:33.389424,CROSS_ROUND_DUPLICATE_FREEZE,1937
572,941,223,53,continent,Africa,3,4,1,0,0,False,2026-09-14 19:01:33.459850,CROSS_ROUND_DUPLICATE_FREEZE,1726
573,936,223,53,continent,Africa,3,4,2,0,0,False,2026-09-14 19:01:33.459850,CROSS_ROUND_DUPLICATE_FREEZE,1727
579,1043,11,10,continent,Africa,1,21,1,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,221
580,995,11,10,continent,Africa,1,4,2,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1625
581,992,11,10,continent,Africa,1,4,3,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1626
582,984,11,10,continent,Africa,1,4,4,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1628
584,974,13,19,continent,Africa,1,4,1,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1629
585,776,13,19,continent,Africa,1,4,2,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1822
586,664,13,19,continent,Africa,1,4,3,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1630
587,648,13,19,continent,Africa,1,4,4,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1821
589,839,15,20,continent,Africa,1,4,2,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1631
590,784,15,20,continent,Africa,1,4,3,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1826
592,662,15,20,continent,Africa,1,4,5,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1828
594,640,17,45,continent,Africa,1,4,2,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1633
595,463,17,45,continent,Africa,1,3,3,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1204
596,944,19,9,continent,Africa,1,4,1,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1635
597,837,19,9,continent,Africa,1,4,2,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1636
598,803,19,9,continent,Africa,1,4,3,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1637
600,511,19,9,continent,Africa,1,3,5,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1206
602,915,21,44,continent,Africa,1,4,2,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1641
603,841,21,44,continent,Africa,1,4,3,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1642
604,840,21,44,continent,Africa,1,4,4,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1643
605,775,21,44,continent,Africa,1,4,5,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1644
614,883,25,3,continent,Africa,1,4,4,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1645
615,875,25,3,continent,Africa,1,4,5,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1646
616,996,29,8,continent,Africa,1,4,1,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1648
617,975,29,8,continent,Africa,1,4,2,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1649
618,675,29,8,continent,Africa,1,4,3,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1864
619,656,29,8,continent,Africa,1,4,4,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1863
620,577,29,8,continent,Africa,1,3,5,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1224
624,945,31,25,continent,Africa,1,4,4,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1651
625,917,31,25,continent,Africa,1,4,5,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1652
626,1000,32,5,continent,Africa,1,4,1,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1653
627,787,32,5,continent,Africa,1,4,2,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1873
628,654,32,5,continent,Africa,1,4,3,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1874
629,574,32,5,continent,Africa,1,3,4,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1227
632,1001,37,62,continent,Africa,1,4,3,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1654
638,894,39,63,continent,Africa,1,4,4,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1883
639,887,39,63,continent,Africa,1,4,5,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1882
640,946,41,16,continent,Africa,1,4,1,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1660
641,918,41,16,continent,Africa,1,4,2,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1661
642,876,41,16,continent,Africa,1,4,3,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1663
643,870,41,16,continent,Africa,1,4,4,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1664
645,947,42,64,continent,Africa,1,4,1,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1665
646,879,42,64,continent,Africa,1,4,2,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1669
648,471,42,64,continent,Africa,1,3,4,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1244
649,459,42,64,continent,Africa,1,3,5,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1245
650,948,45,15,continent,Africa,1,4,1,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1670
651,920,45,15,continent,Africa,1,4,2,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1671
652,877,45,15,continent,Africa,1,4,3,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1673
653,868,45,15,continent,Africa,1,4,4,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1674
655,949,47,65,continent,Africa,1,4,1,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1675
656,921,47,65,continent,Africa,1,4,2,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1676
657,910,47,65,continent,Africa,1,4,3,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1677
658,905,47,65,continent,Africa,1,4,4,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1678
659,878,47,65,continent,Africa,1,4,5,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1679
660,552,49,46,continent,Africa,1,3,1,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1252
661,514,49,46,continent,Africa,1,3,2,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1253
662,935,64,55,continent,Africa,1,4,1,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1681
663,933,64,55,continent,Africa,1,4,2,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1682
664,930,64,55,continent,Africa,1,4,3,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1684
665,504,64,55,continent,Africa,1,3,4,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1265
666,976,72,7,continent,Africa,1,4,1,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1685
667,633,74,23,continent,Africa,1,3,1,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1271
668,589,74,23,continent,Africa,1,3,2,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1272
669,585,74,23,continent,Africa,1,3,3,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1273
670,190,74,23,continent,Africa,1,3,4,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1274
673,632,78,22,continent,Africa,1,3,3,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1276
674,628,78,22,continent,Africa,1,3,4,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1277
675,623,78,22,continent,Africa,1,3,5,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1278
676,998,80,71,continent,Africa,1,4,1,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1687
677,982,80,71,continent,Africa,1,4,2,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1688
678,980,80,71,continent,Africa,1,4,3,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1689
679,972,80,71,continent,Africa,1,4,4,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1690
680,966,80,71,continent,Africa,1,4,5,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1895
681,866,88,75,continent,Africa,1,4,1,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1692
682,864,88,75,continent,Africa,1,4,2,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1693
683,850,88,75,continent,Africa,1,4,3,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1694
684,881,90,76,continent,Africa,1,4,1,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1695
685,873,90,76,continent,Africa,1,4,2,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1696
686,284,121,92,continent,Africa,1,3,1,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1304
687,1067,137,100,continent,Africa,1,21,1,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,279
688,1051,137,100,continent,Africa,1,21,2,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,280
689,1042,137,100,continent,Africa,1,21,3,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,281
690,911,177,108,continent,Africa,1,4,1,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1902
691,882,177,108,continent,Africa,1,4,2,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1707
692,872,177,108,continent,Africa,1,4,3,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1706
693,838,177,108,continent,Africa,1,4,4,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1899
696,1095,179,109,continent,Africa,1,21,2,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,288
697,1083,179,109,continent,Africa,1,21,3,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,289
698,1081,179,109,continent,Africa,1,21,4,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,290
699,1079,179,109,continent,Africa,1,21,5,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,291
700,1106,181,110,continent,Africa,1,21,1,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1911
701,1096,181,110,continent,Africa,1,21,2,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1912
702,1069,181,110,continent,Africa,1,21,3,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,292
703,1055,181,110,continent,Africa,1,21,4,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1910
704,1047,181,110,continent,Africa,1,21,5,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1909
705,1107,183,111,continent,Africa,1,21,1,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1915
706,1097,183,111,continent,Africa,1,21,2,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1916
707,1070,183,111,continent,Africa,1,21,3,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,293
708,1056,183,111,continent,Africa,1,21,4,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1914
709,1046,183,111,continent,Africa,1,21,5,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1913
710,1104,185,112,continent,Africa,1,21,1,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,294
711,1093,185,112,continent,Africa,1,21,2,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1920
712,1076,185,112,continent,Africa,1,21,3,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1918
713,999,185,112,continent,Africa,1,4,4,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1708
714,965,185,112,continent,Africa,1,4,5,0,0,False,2026-09-14 20:44:54.982248,CROSS_ROUND_DUPLICATE_FREEZE,1917
719,1041,9,17,continent,Africa,2,21,5,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1812
720,1043,11,10,continent,Africa,2,21,1,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,221
721,995,11,10,continent,Africa,2,4,2,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1625
722,992,11,10,continent,Africa,2,4,3,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1626
723,984,11,10,continent,Africa,2,4,4,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1628
725,974,13,19,continent,Africa,2,4,1,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1629
726,776,13,19,continent,Africa,2,4,2,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1822
727,664,13,19,continent,Africa,2,4,3,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1630
728,648,13,19,continent,Africa,2,4,4,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1821
730,839,15,20,continent,Africa,2,4,2,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1631
731,784,15,20,continent,Africa,2,4,3,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1826
733,662,15,20,continent,Africa,2,4,5,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1828
735,640,17,45,continent,Africa,2,4,2,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1633
736,463,17,45,continent,Africa,2,3,3,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1204
737,944,19,9,continent,Africa,2,4,1,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1635
738,837,19,9,continent,Africa,2,4,2,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1636
739,803,19,9,continent,Africa,2,4,3,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1637
741,511,19,9,continent,Africa,2,3,5,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1206
743,915,21,44,continent,Africa,2,4,2,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1641
744,841,21,44,continent,Africa,2,4,3,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1642
745,840,21,44,continent,Africa,2,4,4,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1643
746,775,21,44,continent,Africa,2,4,5,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1644
755,883,25,3,continent,Africa,2,4,4,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1645
756,875,25,3,continent,Africa,2,4,5,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1646
757,996,29,8,continent,Africa,2,4,1,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1648
758,975,29,8,continent,Africa,2,4,2,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1649
759,675,29,8,continent,Africa,2,4,3,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1864
760,656,29,8,continent,Africa,2,4,4,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1863
761,577,29,8,continent,Africa,2,3,5,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1224
765,945,31,25,continent,Africa,2,4,4,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1651
766,917,31,25,continent,Africa,2,4,5,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1652
767,1000,32,5,continent,Africa,2,4,1,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1653
768,787,32,5,continent,Africa,2,4,2,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1873
769,654,32,5,continent,Africa,2,4,3,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1874
770,574,32,5,continent,Africa,2,3,4,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1227
773,1001,37,62,continent,Africa,2,4,3,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1654
779,894,39,63,continent,Africa,2,4,4,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1883
780,887,39,63,continent,Africa,2,4,5,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1882
781,946,41,16,continent,Africa,2,4,1,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1660
782,918,41,16,continent,Africa,2,4,2,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1661
783,876,41,16,continent,Africa,2,4,3,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1663
784,870,41,16,continent,Africa,2,4,4,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1664
786,947,42,64,continent,Africa,2,4,1,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1665
787,879,42,64,continent,Africa,2,4,2,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1669
789,471,42,64,continent,Africa,2,3,4,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1244
790,459,42,64,continent,Africa,2,3,5,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1245
791,948,45,15,continent,Africa,2,4,1,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1670
792,920,45,15,continent,Africa,2,4,2,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1671
793,877,45,15,continent,Africa,2,4,3,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1673
794,868,45,15,continent,Africa,2,4,4,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1674
796,949,47,65,continent,Africa,2,4,1,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1675
797,921,47,65,continent,Africa,2,4,2,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1676
798,910,47,65,continent,Africa,2,4,3,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1677
799,905,47,65,continent,Africa,2,4,4,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1678
800,878,47,65,continent,Africa,2,4,5,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1679
801,552,49,46,continent,Africa,2,3,1,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1252
802,514,49,46,continent,Africa,2,3,2,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1253
803,935,64,55,continent,Africa,2,4,1,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1681
804,933,64,55,continent,Africa,2,4,2,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1682
805,930,64,55,continent,Africa,2,4,3,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1684
806,504,64,55,continent,Africa,2,3,4,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1265
807,976,72,7,continent,Africa,2,4,1,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1685
808,633,74,23,continent,Africa,2,3,1,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1271
809,589,74,23,continent,Africa,2,3,2,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1272
810,585,74,23,continent,Africa,2,3,3,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1273
811,190,74,23,continent,Africa,2,3,4,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1274
814,632,78,22,continent,Africa,2,3,3,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1276
815,628,78,22,continent,Africa,2,3,4,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1277
816,623,78,22,continent,Africa,2,3,5,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1278
817,998,80,71,continent,Africa,2,4,1,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1687
818,982,80,71,continent,Africa,2,4,2,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1688
819,980,80,71,continent,Africa,2,4,3,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1689
820,972,80,71,continent,Africa,2,4,4,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1690
821,966,80,71,continent,Africa,2,4,5,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1895
822,866,88,75,continent,Africa,2,4,1,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1692
823,864,88,75,continent,Africa,2,4,2,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1693
824,850,88,75,continent,Africa,2,4,3,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1694
825,881,90,76,continent,Africa,2,4,1,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1695
826,873,90,76,continent,Africa,2,4,2,0,0,False,2026-09-14 20:45:05.873732,CROSS_ROUND_DUPLICATE_FREEZE,1696
