role,contestant_season_id,contestant_id,season_id,season_round_id,level,current_is_active,contestant_round_id,classification,reason,joined_at,created_at,updated_at
DEACTIVATE,13225,643,253,21,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-06-30 00:20:13.546748,2026-06-30 00:20:13.464732,2026-06-30 00:20:13.464732
DEACTIVATE,15030,643,255,26,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-31 00:04:58.045219,2026-07-31 00:04:53.909783,2026-07-31 00:04:53.909783
DEACTIVATE,18286,643,257,27,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:42.065309,2026-09-03 12:08:37.949829,2026-09-03 12:08:37.949829
DEACTIVATE,16081,671,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:15.906349,2026-08-01 02:38:46.334771,2026-09-03 13:04:07.238422
DEACTIVATE,16080,677,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:15.913391,2026-08-01 02:38:46.334771,2026-09-03 13:04:07.238422
DEACTIVATE,16097,678,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:16.822690,2026-08-01 02:38:46.472500,2026-09-03 13:04:07.238422
DEACTIVATE,17103,771,254,3,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:30.286333,2026-08-01 02:39:18.967432,2026-09-03 13:04:29.558222
DEACTIVATE,18254,771,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:23.596261,2026-09-03 12:08:37.269438,2026-09-03 13:04:07.238422
DEACTIVATE,17088,773,254,3,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:30.559621,2026-08-01 02:39:13.932414,2026-09-03 13:04:29.558222
DEACTIVATE,17087,774,254,3,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:30.569783,2026-08-01 02:39:13.932414,2026-09-03 13:04:29.558222
DEACTIVATE,16301,789,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:23.718838,2026-08-01 02:38:51.328620,2026-09-03 13:04:07.238422
DEACTIVATE,17083,789,254,3,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:30.434390,2026-08-01 02:39:13.719124,2026-09-03 13:04:29.558222
DEACTIVATE,16290,791,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:23.528694,2026-08-01 02:38:51.206887,2026-09-03 13:04:07.238422
DEACTIVATE,16300,827,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:23.721819,2026-08-01 02:38:51.328620,2026-09-03 13:04:07.238422
DEACTIVATE,17082,827,254,3,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:30.437437,2026-08-01 02:39:13.719124,2026-09-03 13:04:29.558222
DEACTIVATE,16299,829,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:23.727522,2026-08-01 02:38:51.328620,2026-09-03 13:04:07.238422
DEACTIVATE,17081,829,254,3,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:30.441540,2026-08-01 02:39:13.719124,2026-09-03 13:04:29.558222
DEACTIVATE,16298,834,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:23.729489,2026-08-01 02:38:51.328620,2026-09-03 13:04:07.238422
DEACTIVATE,17080,834,254,3,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:30.443576,2026-08-01 02:39:13.719124,2026-09-03 13:04:29.558222
DEACTIVATE,17196,835,267,28,city,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:17.380933,2026-09-03 12:08:17.355580,2026-09-03 12:08:17.355580
DEACTIVATE,13241,835,253,21,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-06-30 00:20:13.567812,2026-06-30 00:20:13.464732,2026-06-30 00:20:13.464732
DEACTIVATE,15046,835,255,26,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-31 00:05:14.045219,2026-07-31 00:04:53.909783,2026-07-31 00:04:53.909783
DEACTIVATE,18302,835,257,27,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:58.065309,2026-09-03 12:08:37.949829,2026-09-03 12:08:37.949829
DEACTIVATE,17181,843,267,28,city,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:17.302409,2026-09-03 12:08:17.282014,2026-09-03 12:08:17.282014
DEACTIVATE,13218,843,253,21,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-06-30 00:20:13.446232,2026-06-30 00:20:13.394348,2026-06-30 00:20:13.394348
DEACTIVATE,15023,843,255,26,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-31 00:05:00.866787,2026-07-31 00:04:53.805014,2026-07-31 00:04:53.805014
DEACTIVATE,18279,843,257,27,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:44.911180,2026-09-03 12:08:37.839238,2026-09-03 12:08:37.839238
DEACTIVATE,17212,848,267,28,city,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:17.399004,2026-09-03 12:08:17.355580,2026-09-03 12:08:17.355580
DEACTIVATE,13243,848,253,21,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-06-30 00:20:13.570597,2026-06-30 00:20:13.464732,2026-06-30 00:20:13.464732
DEACTIVATE,15048,848,255,26,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-31 00:05:16.045219,2026-07-31 00:04:53.909783,2026-07-31 00:04:53.909783
DEACTIVATE,18304,848,257,27,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:09:00.065309,2026-09-03 12:08:37.949829,2026-09-03 12:08:37.949829
DEACTIVATE,16169,850,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:19.657492,2026-08-01 02:38:47.803973,2026-09-03 13:04:07.238422
DEACTIVATE,16184,851,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:20.215769,2026-08-01 02:38:48.241563,2026-09-03 13:04:07.238422
DEACTIVATE,17184,853,267,28,city,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:17.304638,2026-09-03 12:08:17.282014,2026-09-03 12:08:17.282014
DEACTIVATE,13217,853,253,21,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-06-30 00:20:13.444640,2026-06-30 00:20:13.394348,2026-06-30 00:20:13.394348
DEACTIVATE,15022,853,255,26,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-31 00:04:59.866787,2026-07-31 00:04:53.805014,2026-07-31 00:04:53.805014
DEACTIVATE,18278,853,257,27,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:43.911180,2026-09-03 12:08:37.839238,2026-09-03 12:08:37.839238
DEACTIVATE,16168,864,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:19.659387,2026-08-01 02:38:47.803973,2026-09-03 13:04:07.238422
DEACTIVATE,17193,865,267,28,city,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:17.377329,2026-09-03 12:08:17.355580,2026-09-03 12:08:17.355580
DEACTIVATE,13242,865,253,21,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-06-30 00:20:13.569238,2026-06-30 00:20:13.464732,2026-06-30 00:20:13.464732
DEACTIVATE,15047,865,255,26,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-31 00:05:15.045219,2026-07-31 00:04:53.909783,2026-07-31 00:04:53.909783
DEACTIVATE,18303,865,257,27,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:59.065309,2026-09-03 12:08:37.949829,2026-09-03 12:08:37.949829
DEACTIVATE,16167,866,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:19.661693,2026-08-01 02:38:47.803973,2026-09-03 13:04:07.238422
DEACTIVATE,16099,868,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:16.850477,2026-08-01 02:38:46.472500,2026-09-03 13:04:07.238422
DEACTIVATE,16108,869,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:17.452487,2026-08-01 02:38:46.548179,2026-09-03 13:04:07.238422
DEACTIVATE,16075,870,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:15.920034,2026-08-01 02:38:46.334771,2026-09-03 13:04:07.238422
DEACTIVATE,16085,871,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:16.428196,2026-08-01 02:38:46.406007,2026-09-03 13:04:07.238422
DEACTIVATE,16172,873,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:19.729982,2026-08-01 02:38:47.864231,2026-09-03 13:04:07.238422
DEACTIVATE,16181,874,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:20.059366,2026-08-01 02:38:48.100719,2026-09-03 13:04:07.238422
DEACTIVATE,16074,876,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:15.928418,2026-08-01 02:38:46.334771,2026-09-03 13:04:07.238422
DEACTIVATE,16098,877,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:16.840391,2026-08-01 02:38:46.472500,2026-09-03 13:04:07.238422
DEACTIVATE,16107,878,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:17.434162,2026-08-01 02:38:46.548179,2026-09-03 13:04:07.238422
DEACTIVATE,16084,879,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:16.435714,2026-08-01 02:38:46.406007,2026-09-03 13:04:07.238422
DEACTIVATE,16180,880,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:20.063957,2026-08-01 02:38:48.100719,2026-09-03 13:04:07.238422
DEACTIVATE,16171,881,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:19.731490,2026-08-01 02:38:47.864231,2026-09-03 13:04:07.238422
DEACTIVATE,16176,885,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:19.814635,2026-08-01 02:38:47.930073,2026-09-03 13:04:07.238422
DEACTIVATE,16175,886,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:19.818569,2026-08-01 02:38:47.930073,2026-09-03 13:04:07.238422
DEACTIVATE,17273,888,267,28,city,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:18.561421,2026-09-03 12:08:18.551114,2026-09-03 12:08:18.551114
DEACTIVATE,13342,888,253,21,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-06-30 00:20:16.327490,2026-06-30 00:20:16.287187,2026-06-30 00:20:16.287187
DEACTIVATE,15147,888,255,26,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-31 00:05:00.811309,2026-07-31 00:04:57.768560,2026-07-31 00:04:57.768560
DEACTIVATE,18403,888,257,27,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:46.359756,2026-09-03 12:08:43.258761,2026-09-03 12:08:43.245651
DEACTIVATE,17151,889,267,28,city,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:17.022969,2026-09-03 12:08:17.012242,2026-09-03 12:08:17.012242
DEACTIVATE,13351,889,253,21,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-06-30 00:20:16.386688,2026-06-30 00:20:16.343070,2026-06-30 00:20:16.343070
DEACTIVATE,15156,889,255,26,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-31 00:05:01.884701,2026-07-31 00:04:57.835976,2026-07-31 00:04:57.835976
DEACTIVATE,18412,889,257,27,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:47.407814,2026-09-03 12:08:43.329632,2026-09-03 12:08:43.329632
DEACTIVATE,17159,890,267,28,city,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:17.047259,2026-09-03 12:08:17.037098,2026-09-03 12:08:17.037098
DEACTIVATE,13361,890,253,21,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-06-30 00:20:16.457030,2026-06-30 00:20:16.402568,2026-06-30 00:20:16.402568
DEACTIVATE,15166,890,255,26,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-31 00:05:04.983300,2026-07-31 00:04:57.915343,2026-07-31 00:04:57.915343
DEACTIVATE,16174,893,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:19.822371,2026-08-01 02:38:47.930073,2026-09-03 13:04:07.238422
DEACTIVATE,17161,895,267,28,city,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:17.048851,2026-09-03 12:08:17.037098,2026-09-03 12:08:17.037098
DEACTIVATE,13360,895,253,21,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-06-30 00:20:16.455790,2026-06-30 00:20:16.402568,2026-06-30 00:20:16.402568
DEACTIVATE,15165,895,255,26,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-31 00:05:03.983300,2026-07-31 00:04:57.915343,2026-07-31 00:04:57.915343
DEACTIVATE,17155,896,267,28,city,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:17.026246,2026-09-03 12:08:17.012242,2026-09-03 12:08:17.012242
DEACTIVATE,13350,896,253,21,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-06-30 00:20:16.384970,2026-06-30 00:20:16.343070,2026-06-30 00:20:16.343070
DEACTIVATE,15155,896,255,26,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-31 00:05:00.884701,2026-07-31 00:04:57.835976,2026-07-31 00:04:57.835976
DEACTIVATE,18411,896,257,27,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:46.407814,2026-09-03 12:08:43.329632,2026-09-03 12:08:43.329632
DEACTIVATE,17274,897,267,28,city,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:18.562347,2026-09-03 12:08:18.551114,2026-09-03 12:08:18.551114
DEACTIVATE,13341,897,253,21,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-06-30 00:20:16.326156,2026-06-30 00:20:16.287187,2026-06-30 00:20:16.287187
DEACTIVATE,15146,897,255,26,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-31 00:04:59.811309,2026-07-31 00:04:57.768560,2026-07-31 00:04:57.768560
DEACTIVATE,18402,897,257,27,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:45.359756,2026-09-03 12:08:43.258761,2026-09-03 12:08:43.245651
DEACTIVATE,17147,898,267,28,city,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:16.981611,2026-09-03 12:08:16.962694,2026-09-03 12:08:16.962694
DEACTIVATE,13210,898,253,21,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-06-30 00:20:13.381453,2026-06-30 00:20:13.331948,2026-06-30 00:20:13.331948
DEACTIVATE,15015,898,255,26,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-31 00:04:59.680376,2026-07-31 00:04:51.003415,2026-07-31 00:04:51.003415
DEACTIVATE,18271,898,257,27,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:43.801299,2026-09-03 12:08:37.568833,2026-09-03 12:08:37.568833
DEACTIVATE,17286,899,267,28,city,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:18.708841,2026-09-03 12:08:18.695831,2026-09-03 12:08:18.695831
DEACTIVATE,13337,899,253,21,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-06-30 00:20:16.275665,2026-06-30 00:20:16.226181,2026-06-30 00:20:16.226181
DEACTIVATE,15142,899,255,26,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-31 00:05:02.746230,2026-07-31 00:04:57.702449,2026-07-31 00:04:57.702449
DEACTIVATE,18398,899,257,27,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:48.235953,2026-09-03 12:08:43.187916,2026-09-03 12:08:43.187916
DEACTIVATE,17149,900,267,28,city,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:16.983747,2026-09-03 12:08:16.962694,2026-09-03 12:08:16.962694
DEACTIVATE,13209,900,253,21,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-06-30 00:20:13.379874,2026-06-30 00:20:13.331948,2026-06-30 00:20:13.331948
DEACTIVATE,15014,900,255,26,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-31 00:04:58.680376,2026-07-31 00:04:51.003415,2026-07-31 00:04:51.003415
DEACTIVATE,18270,900,257,27,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:42.801299,2026-09-03 12:08:37.568833,2026-09-03 12:08:37.568833
DEACTIVATE,17290,901,267,28,city,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:18.713170,2026-09-03 12:08:18.695831,2026-09-03 12:08:18.695831
DEACTIVATE,13336,901,253,21,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-06-30 00:20:16.274223,2026-06-30 00:20:16.226181,2026-06-30 00:20:16.226181
DEACTIVATE,15141,901,255,26,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-31 00:05:01.746230,2026-07-31 00:04:57.702449,2026-07-31 00:04:57.702449
DEACTIVATE,18397,901,257,27,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:47.235953,2026-09-03 12:08:43.187916,2026-09-03 12:08:43.187916
DEACTIVATE,17291,902,267,28,city,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:18.713914,2026-09-03 12:08:18.695831,2026-09-03 12:08:18.695831
DEACTIVATE,13335,902,253,21,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-06-30 00:20:16.272843,2026-06-30 00:20:16.226181,2026-06-30 00:20:16.226181
DEACTIVATE,15140,902,255,26,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-31 00:05:00.746230,2026-07-31 00:04:57.702449,2026-07-31 00:04:57.702449
DEACTIVATE,18396,902,257,27,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:46.235953,2026-09-03 12:08:43.187916,2026-09-03 12:08:43.187916
DEACTIVATE,17144,903,267,28,city,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:16.978407,2026-09-03 12:08:16.962694,2026-09-03 12:08:16.962694
DEACTIVATE,13208,903,253,21,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-06-30 00:20:13.378519,2026-06-30 00:20:13.331948,2026-06-30 00:20:13.331948
DEACTIVATE,15013,903,255,26,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-31 00:04:57.680376,2026-07-31 00:04:51.003415,2026-07-31 00:04:51.003415
DEACTIVATE,18269,903,257,27,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:41.801299,2026-09-03 12:08:37.568833,2026-09-03 12:08:37.568833
DEACTIVATE,16090,904,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:16.465181,2026-08-01 02:38:46.406007,2026-09-03 13:04:07.238422
DEACTIVATE,16106,905,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:17.467555,2026-08-01 02:38:46.548179,2026-09-03 13:04:07.238422
DEACTIVATE,16079,906,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:15.933676,2026-08-01 02:38:46.334771,2026-09-03 13:04:07.238422
DEACTIVATE,16096,907,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:16.778400,2026-08-01 02:38:46.472500,2026-09-03 13:04:07.238422
DEACTIVATE,16089,908,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:16.447350,2026-08-01 02:38:46.406007,2026-09-03 13:04:07.238422
DEACTIVATE,17146,909,267,28,city,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:16.980630,2026-09-03 12:08:16.962694,2026-09-03 12:08:16.962694
DEACTIVATE,13207,909,253,21,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-06-30 00:20:13.377187,2026-06-30 00:20:13.331948,2026-06-30 00:20:13.331948
DEACTIVATE,15012,909,255,26,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-31 00:04:56.680376,2026-07-31 00:04:51.003415,2026-07-31 00:04:51.003415
DEACTIVATE,18268,909,257,27,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:40.801299,2026-09-03 12:08:37.568833,2026-09-03 12:08:37.568833
DEACTIVATE,16105,910,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:17.489637,2026-08-01 02:38:46.548179,2026-09-03 13:04:07.238422
DEACTIVATE,17285,912,267,28,city,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:18.706378,2026-09-03 12:08:18.695831,2026-09-03 12:08:18.695831
DEACTIVATE,13334,912,253,21,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-06-30 00:20:16.271218,2026-06-30 00:20:16.226181,2026-06-30 00:20:16.226181
DEACTIVATE,15139,912,255,26,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-31 00:04:59.746230,2026-07-31 00:04:57.702449,2026-07-31 00:04:57.702449
DEACTIVATE,18395,912,257,27,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:45.235953,2026-09-03 12:08:43.187916,2026-09-03 12:08:43.187916
DEACTIVATE,16302,914,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:23.733434,2026-08-01 02:38:51.328620,2026-09-03 13:04:07.238422
DEACTIVATE,17084,914,254,3,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:30.448223,2026-08-01 02:39:13.719124,2026-09-03 13:04:29.558222
DEACTIVATE,17195,916,267,28,city,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:17.379922,2026-09-03 12:08:17.355580,2026-09-03 12:08:17.355580
DEACTIVATE,13240,916,253,21,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-06-30 00:20:13.566380,2026-06-30 00:20:13.464732,2026-06-30 00:20:13.464732
DEACTIVATE,15045,916,255,26,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-31 00:05:13.045219,2026-07-31 00:04:53.909783,2026-07-31 00:04:53.909783
DEACTIVATE,18301,916,257,27,country,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 12:08:57.065309,2026-09-03 12:08:37.949829,2026-09-03 12:08:37.949829
DEACTIVATE,16078,918,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:15.951726,2026-08-01 02:38:46.334771,2026-09-03 13:04:07.238422
DEACTIVATE,16088,919,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:16.420420,2026-08-01 02:38:46.406007,2026-09-03 13:04:07.238422
DEACTIVATE,16095,920,265,21,continent,True,4,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-09-03 13:04:16.787941,2026-08-01 02:38:46.472500,2026-09-03 13:04:07.238422
